Country,Year,CO2 Emissions (Metric Tons),Renewable Energy (% of Total),Forest Area (% Land Area),Energy Intensity (MJ per GDP),Air Quality Index (AQI),Recycling Rate (%)
Country E,2011,46649.79214668159,35.20988837989954,46.42853463732142,427.9695902156732,58.76249630869725,63.17961250038093
Country D,2019,11294.196210648995,10.303676756203421,42.105067481849815,61.381047455416315,87.98579081768511,42.09616626791848
Country C,2000,95915.6571928387,36.08162757964187,26.479773440227127,254.9162653414897,122.76744779001496,54.05825472311698
Country E,2020,80340.86348583702,10.757046567604062,40.733187547344116,110.02484158088274,57.646912969956404,69.00545205129487
Country E,2016,42839.48494703927,23.74841208826985,60.90877083102747,312.22288418144973,145.56247953262368,73.78577187711707
Country C,2012,98327.53009416304,12.02298178332708,49.071781473227716,464.4447122342482,54.34358982855194,87.99669578898603
Country C,2000,37825.89628311949,39.06469415371507,24.54877563679572,53.235708469315675,31.704840873454877,26.716595211446396
Country E,2009,40351.41862076273,39.16957767412649,36.61375665636797,350.6994895482322,123.36849044548232,50.35509416845698
Country A,2014,62924.47855304247,28.326128258998516,68.99010129567932,406.5573732556987,141.4083457898625,17.316616250940704
Country A,2006,31063.001684758885,21.766147324706008,47.22537357010364,385.0165731033682,59.5971208782946,16.581929979967562
Country A,2021,71364.29108741961,25.35978250583738,34.31980397979512,58.89609103914185,48.60677710642375,18.346610113474586
Country D,2017,19520.778875298063,32.86897961445747,65.67223731009602,128.24760845924456,56.87144739945346,30.76030016809236
Country D,2015,15262.405339024584,16.695788791605512,36.80003170016943,92.47969515902565,105.34374767288759,65.70676515126576
Country A,2013,55813.41071859478,23.25167473650788,56.49536672495742,88.45438951803845,99.48246480056558,78.89077138467277
Country A,2017,57771.89982746811,32.11806070759255,27.36102528590598,378.5828596949541,104.56160836802556,44.87964944226984
Country A,2006,15132.23161482061,21.861774335113818,27.824655704947006,241.15521023062564,30.92809580451522,54.41625900509326
Country C,2016,96596.74480745936,10.959895662780893,48.06570101644277,376.1696389475791,48.83844995590846,26.509360131118207
Country B,2017,59462.23247267296,25.221832571653593,31.991165928751705,212.33858765882022,59.18856297857967,73.28649672357841
Country D,2011,19348.32428720798,32.1223348761864,22.466604326417382,102.67218872897304,113.65025831269836,81.0683290473738
Country D,2007,34587.03981156841,39.3044922755368,66.32327199878337,373.3034457868843,103.04965960847922,48.84774543654154
Country D,2021,81022.25032365046,11.111384595920521,22.799477430729162,331.7257416864289,104.8681417736364,22.869941924039345
Country B,2001,54706.99514722553,26.197618064529316,55.87189433478326,100.83927052097474,98.48572175928531,10.408132338859897
Country E,2006,22874.093111922783,23.498159864168727,36.64929113487298,465.9639852080435,119.34169403283421,52.91289248107687
Country D,2003,14770.652345871453,17.2734636787282,66.67524825551548,189.0143666551045,143.0033382883256,49.8108666550319
Country E,2017,45923.569162561056,29.13288160141713,69.30261945867136,344.62852531125486,110.82796525178165,84.06469144071247
Country C,2005,37054.39732521125,14.908674785673464,36.77153256655331,64.39141320399887,119.3954785626278,12.91874412349527
Country A,2008,67312.14848578747,18.515943019445583,49.5553409801731,249.3690946451888,102.98231512608453,21.91612218047314
Country A,2008,92898.46376036071,33.45272170525373,58.64923772854759,483.9638897811456,125.71646248508782,25.814926936754254
Country C,2013,28534.377148545085,23.812352200766647,26.170467499164268,448.92886391873594,143.15822630367362,53.769970209612396
Country A,2007,86247.22366187029,39.810119407596545,55.473115193645796,149.60626438608648,102.61242341523099,32.77889762448985
Country C,2018,92443.88795229404,21.593822324463822,65.30987422078303,445.60865113178255,51.720808987147755,26.45432154692272
Country A,2002,90690.24694964064,23.89783198300649,28.925127363601227,181.88157555481618,122.43197518711592,51.15323724583392
Country C,2017,95447.34634481635,19.00773286265602,61.9355045664175,433.50549511446866,108.09997677541494,13.252255606771044
Country C,2004,85000.31910228115,17.088808185731363,25.78017363354685,378.15211853492565,142.03255874381782,88.01939059330704
Country A,2013,61381.17051268367,37.66844233584452,48.415084827113475,208.423671174095,62.656077532743105,78.88148935483527
Country E,2003,43935.37937747298,32.46479920386193,36.96818346398993,459.8559020636309,146.40439890793084,31.75690654984581
Country D,2006,51710.33967320827,20.0020759660424,43.58579302864374,268.37568256782913,96.21913069429236,36.89361439649461
Country D,2019,87898.1566133706,31.00467968937174,35.031609230223346,192.9623321183962,145.67973164083497,29.67185434182379
Country B,2011,33632.84585463234,38.97351251309682,33.026968580673376,175.85863577725758,124.08471000705484,84.27192440738914
Country B,2001,20129.860962403967,12.221438968417417,57.15695949538683,472.5802017411804,133.91516270443964,62.255773760419366
Country A,2010,18377.825722710542,17.93513213112578,31.155660738055428,391.36144577417286,68.8610014373093,51.694304665818116
Country D,2013,83564.48794097504,16.017356475850043,40.420652208514284,207.4545935789099,56.33211802741607,50.687969083376025
Country B,2021,77341.14020135929,36.09349490933231,33.72785396584138,164.37580010239128,104.89003800221224,23.273650834440332
Country D,2022,52276.307399402445,15.375709886545481,31.931754205908582,145.2276690680543,74.91973238286842,87.01171855096148
Country C,2015,31112.78566875455,19.242279879689924,51.35480555103604,160.02168396448445,148.3073924463572,83.16779506151167
Country E,2019,69373.25167654807,26.315823199785545,22.271430812901126,99.9407261466391,89.45964814927461,86.19368424596689
Country C,2005,8651.144256084632,28.63283066760849,59.44493685018543,268.1307313722595,43.25693906474953,33.27457657407664
Country B,2022,58981.64248833283,34.24551287597968,47.3117031976694,68.48247268714135,89.85632183382707,48.13188219329808
Country B,2003,42850.39103024905,22.219697396617114,61.42186980536696,55.18159087546628,94.2099589612967,51.5140933578698
Country A,2014,97896.66521213701,26.027341679616782,30.650799169906406,328.1326669116197,30.56744677078431,49.17397416148588
Country E,2023,53218.22366549997,38.96386225132616,55.47030204202779,89.81569339185367,59.458727658652876,11.535159562385031
Country E,2000,57465.43648277544,18.920852099302188,41.02919207159105,430.34432581538886,30.160744474477674,76.65194376789964
Country D,2006,72674.45302706782,17.442826334959744,23.84019885828515,98.02795033138302,97.32015450979085,69.7236408684594
Country A,2011,51031.155706936435,31.317975740252546,57.623819610616586,294.2010499735129,65.0560577173681,47.98385635793166
Country E,2009,26334.018831291385,33.13408813601416,58.109361769972416,353.9766390520767,50.78490753779711,31.392154614752748
Country B,2004,56041.39542210256,22.44336709540925,33.54584329452423,153.11997802280894,130.63002666257927,60.79815305222304
Country C,2011,94705.54273461844,16.389367546656718,65.80230094790586,449.71887032556003,33.60211811585114,21.063367775673647
Country C,2017,43941.54387600482,33.36767967434177,58.19848983833624,266.62410586196984,113.00508782333377,89.78221695981195
Country E,2009,69565.89072496894,30.114786858371144,35.33786845616947,191.89359280342947,98.75989842137814,20.027202816446746
Country C,2005,97913.24794414006,36.28683403840718,31.955447120270435,455.50787363317926,122.58626674014778,14.676352879526382
Country B,2011,83842.6197334316,35.32979392981364,42.00447778569146,436.25310958329015,45.87159720032578,58.992698769364566
Country D,2006,67608.24264291575,16.155855535127,34.63949073889557,369.33233072957927,134.5896048480696,47.07292578986778
Country B,2017,74919.66639139886,34.97017540266041,30.851152695725368,180.71710282192976,68.5957071997233,67.52003964219918
Country E,2001,93965.90856162213,15.25521223356711,39.955037861261964,225.59285284366436,31.025663498748557,20.23737984515245
Country B,2009,96176.44991803388,35.91111711333717,21.28521114131745,360.3800131585708,108.80122861622861,39.099657302615626
Country B,2014,97051.9723805896,33.10962802098035,40.07055353406909,133.3779459739286,133.12221678720192,50.0826689705669
Country C,2011,64435.95467923959,27.095832228471956,31.083131410865082,272.8006123629009,72.44297293293656,45.759302969073374
Country D,2016,41547.60673719747,29.266650274313385,33.21670934879922,381.97501820215257,93.30889228359047,56.642685179922346
Country A,2003,17649.547250848496,13.122378126242747,24.127664311610317,345.970817181895,79.47997240308584,18.140013324791582
Country E,2006,41627.06012733828,11.196555444589961,49.44658418178109,373.9698876572252,35.09584185811688,50.297970076327836
Country E,2008,94580.76819988381,19.919402252017257,43.600461378631806,451.36365347516147,120.37551894368613,54.381348515775294
Country B,2018,89530.72265627701,34.6421743425157,57.53136889448895,485.72899318439653,142.97659647437592,80.48177175817253
Country C,2022,54747.66789597347,23.973567195399177,69.35493125896737,256.2725807216175,80.40934316992292,55.68609482681125
Country C,2006,56015.69222642278,16.701820901596207,25.976700423939455,76.99183070408638,47.332294315938256,53.783641202457204
Country E,2022,34347.433211522104,35.03646699744447,33.62125444767128,425.45764551308844,90.60892232814997,74.96622545326669
Country A,2001,48178.24955669574,16.85881775946919,54.12270640224521,103.084669957566,138.57056186031832,15.199800334169469
Country A,2005,72872.60692424254,34.46481169722826,31.865600455072546,148.7499704996448,102.69832088891013,61.836972740138435
Country D,2017,43230.918936540234,23.58938592754445,21.507375775820112,343.92535415935413,55.482910519172115,74.94435524565277
Country B,2005,22858.467847223215,23.904846618018453,25.490331197398273,385.58085984186556,96.38498645572632,17.567656871769355
Country E,2012,56381.65998838239,18.181588295747265,41.68134637292401,362.59126190019805,69.22384583305387,74.92579717955799
Country A,2018,26407.00658816116,37.005220626980574,41.539232606134696,247.32148741200572,32.82720587220455,72.97247416496768
Country A,2001,97557.31782119701,12.663558270824023,68.61523453134456,463.13017633142545,139.63708396236564,10.075450325228905
Country C,2011,42082.29183113564,14.332189039105735,43.29750169488837,424.48832113909856,125.33464908105253,29.692569592024647
Country D,2014,91418.17230286603,29.076543047386235,53.90338537342467,348.65716558951146,140.88918272500882,22.100657415724125
Country E,2013,26427.629677344306,35.50345797269045,44.6100500856672,248.4840570825876,111.93570792805077,50.907027095525244
Country D,2005,22974.855504048763,12.863537505556828,33.49592494564133,258.7216699366967,83.96863376860517,83.12052862214898
Country A,2017,63605.60725877505,32.01256748249825,25.272553255730006,129.18498910050386,89.1826109818157,58.21651510987586
Country D,2004,79041.01243881547,32.27534599418459,62.953700804494844,400.86724869487136,54.55444648136404,58.14423976832391
Country A,2017,58842.633565975695,27.445681904947847,27.63313472176126,439.6835221190476,76.35589200560885,19.827890886509387
Country C,2002,26830.58994249964,24.601841445089892,24.844680796143287,422.27674741612344,49.66211092420765,63.31034482688728
Country B,2002,8599.964473979626,19.632632779226036,30.69143055145203,296.1940765894325,86.81542022071392,81.0656463316822
Country E,2021,63737.43801314549,20.543853772979993,20.124431961747018,427.0735136894297,107.51028699644324,44.347810276398256
Country B,2021,17448.536409727087,30.233004172464124,23.598257491249647,405.6839750559301,60.79154925769039,64.54143306808331
Country D,2009,37601.75676807147,11.958618736417309,51.75983842170524,424.5616908815742,143.25208735623204,33.5944890925784
Country A,2018,69199.551598767,27.548049626338766,32.17738034289476,491.86999884587465,107.62153179200413,31.511937025176202
Country B,2002,14312.226855378529,18.36196577358541,36.925604782096045,414.5000154681414,56.39012309911414,24.80744341303997
Country C,2011,17088.8905794758,23.998177358318276,61.76498774248464,171.8104845718462,50.04007471024935,29.320218748282898
Country D,2015,10858.289694203391,26.769388553505955,58.64497914694407,419.3883123317466,50.396491752344396,37.42067657079021
Country D,2016,99627.51724614852,36.56978030902994,44.61240505186814,219.0357976947742,146.86268029789784,55.338247178569624
Country B,2006,41772.293017150216,27.37224664997064,50.648832913021366,282.2864979576485,58.394752742121156,72.45237168567523
Country D,2012,91050.54093479028,16.81478714917057,24.290563922011064,408.37978720862304,50.20485490231919,33.16505150941346
Country E,2023,32890.635650306795,12.38378359517131,58.07973507406789,192.5234747019492,49.67876815128757,23.448929338077306
Country B,2001,76554.2436883471,28.80965198772915,45.809573334762604,61.7374149210773,71.31537265973267,45.981019750997156
Country B,2003,25811.328549675996,26.35145189053417,48.54745509713137,373.1650353703061,103.83788534918281,73.16117537147332
Country C,2009,52340.847416583776,30.15393689728186,53.27634827181705,455.9783539079307,39.489315405984904,41.14658967400345
